indicator_id,indicator_name,region,fiscal_year,is_synthetic,coverage_pct,count_value,eligible_pop,source
3,Proportion of surviving infants who received IPV,Gambela,EFY2017,False,1,15616.42236,15616.42236,target_actual
3,Proportion of surviving infants who received IPV,Harrari,EFY2011,True,0.752948,5692,7559.03,synthetic_history
3,Proportion of surviving infants who received IPV,Harrari,EFY2012,True,0.849358,6581,7748.01,synthetic_history
3,Proportion of surviving infants who received IPV,Harrari,EFY2013,True,0.848614,6739,7941.71,synthetic_history
3,Proportion of surviving infants who received IPV,Harrari,EFY2014,True,1.03069,8390,8140.25,synthetic_history
3,Proportion of surviving infants who received IPV,Harrari,EFY2015,True,1.05,8761,8343.76,synthetic_history
3,Proportion of surviving infants who received IPV,Harrari,EFY2016,False,1.205529,4931,8552.35,baseline_actual
3,Proportion of surviving infants who received IPV,Harrari,EFY2017,False,1,8552.35368,8552.35368,target_actual
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2011,True,0.597473,9291,15550.24,synthetic_history
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2012,True,0.686844,10948,15939.0,synthetic_history
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2013,True,0.635676,10385,16337.47,synthetic_history
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2014,True,0.7581,12695,16745.91,synthetic_history
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2015,True,0.838812,14398,17164.55,synthetic_history
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2016,False,0.869031,7242,17593.67,baseline_actual
3,Proportion of surviving infants who received IPV,Dir Dawa,EFY2017,False,0.99,17417.731799160003,17593.668484,target_actual
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2011,True,1.05,85211,81153.34,synthetic_history
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2016,False,1.640159,72251,91817.55,baseline_actual
3,Proportion of surviving infants who received IPV,Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Tigray,EFY2016,False,,,,baseline_missing_in_source
4,Proportion of surviving infants vaccinated for Penta-3,Tigray,EFY2017,False,0.79,,,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2011,True,0.49558,25440,51333.89,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2012,True,0.574572,30232,52617.23,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2013,True,0.565958,30524,53932.67,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2014,True,0.691156,38208,55280.98,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2015,True,0.799715,45314,56663.01,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2016,False,0.815756,22751,58079.58,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Afar,EFY2017,False,1,58079.58156,58079.58156,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2011,True,0.782528,514282,657205.5,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2012,True,0.811978,546977,673635.64,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2013,True,0.803577,554851,690476.53,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2014,True,0.912736,645978,707738.44,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2015,True,0.952398,690900,725431.9,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2016,False,0.982828,355381,743567.7,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Amhara,EFY2017,False,1,743567.7023544001,743567.7023544001,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2011,True,0.714081,866689,1213712.98,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2012,True,0.824368,1025560,1244055.8,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2013,True,0.784274,1000073,1275157.2,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2014,True,0.941745,1230895,1307036.13,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2015,True,0.964656,1292361,1339712.03,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2016,False,1.056135,694472,1373204.83,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,EFY2017,False,1,1373204.8323324,1373204.8323324,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2011,True,0.685966,123836,180527.55,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2012,True,0.722396,133673,185040.74,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2013,True,0.707362,134163,189666.76,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2014,True,0.831554,161661,194408.43,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2015,True,0.867033,172773,199268.64,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2016,False,0.902906,88230,204250.35,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Somali,EFY2017,False,1,204250.3528476,204250.3528476,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2011,True,0.433212,15298,35313.29,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2012,True,0.480824,17404,36196.12,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2013,True,0.466391,17304,37101.02,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2014,True,0.56822,21609,38028.55,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2015,True,0.58082,22640,38979.26,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2016,False,0.635022,12044,39953.74,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,B/Gumuz,EFY2017,False,1,39953.7425023,39953.7425023,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2011,True,0.766674,171171,223264.8,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2012,True,0.834738,191027,228846.42,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2013,True,0.808312,189604,234567.58,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2014,True,0.940124,226036,240431.77,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2015,True,1.010865,249120,246442.56,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2016,False,1.066394,237290,252603.63,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Souther E,EFY2017,False,1,252603.62559721177,252603.62559721177,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2011,True,0.0,0,186063.47,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2012,True,0.000183,35,190715.06,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2013,True,0.0,0,195482.93,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2014,True,0.038486,7711,200370.01,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2015,True,0.0,0,205379.26,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2016,False,0.0,0,210513.74,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Central E,EFY2017,False,1,210513.73683217165,210513.73683217165,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2011,True,0.72775,99997,137405.27,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2012,True,0.803384,113149,140840.4,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2013,True,0.822864,118790,144361.41,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2014,True,0.965489,142864,147970.45,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2015,True,1.025802,155583,151669.71,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2016,False,1.075632,79740,155461.45,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Sidama,EFY2017,False,1,155461.45202193854,155461.45202193854,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2011,True,0.669294,66651,99584.0,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2012,True,0.708614,72331,102073.6,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2013,True,0.669757,70074,104625.44,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2014,True,0.804048,86227,107241.08,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2015,True,0.830672,91309,109922.11,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2016,False,0.910647,48927,112670.16,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Sout West,EFY2017,False,1,112670.1580122779,112670.1580122779,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2011,True,0.713146,9843,13802.64,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2012,True,0.763037,10795,14147.71,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2013,True,0.792966,11499,14501.4,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2014,True,0.850359,12640,14863.94,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2015,True,0.947172,14431,15235.53,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2016,False,0.950643,6995,15616.42,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Gambela,EFY2017,False,1,15616.42236,15616.42236,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2011,True,0.783788,5925,7559.03,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2012,True,0.853604,6614,7748.01,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2013,True,0.838327,6658,7941.71,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2014,True,1.036595,8438,8140.25,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2015,True,1.05,8761,8343.76,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2016,False,1.202106,4917,8552.35,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Harrari,EFY2017,False,1,8552.35368,8552.35368,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2011,True,0.523808,8145,15550.24,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2012,True,0.610739,9735,15939.0,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2013,True,0.626607,10237,16337.47,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2014,True,0.742704,12437,16745.91,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2015,True,0.796914,13679,17164.55,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2016,False,0.880071,7334,17593.67,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Dir Dawa,EFY2017,False,1,17593.668484,17593.668484,target_actual
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2011,True,1.05,85211,81153.34,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2016,False,1.689578,74428,91817.55,baseline_actual
4,Proportion of surviving infants vaccinated for Penta-3,Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Tigray,EFY2016,False,,,,baseline_missing_in_source
6,Proportion of surviving infants vaccinated for measles (MCV1),Tigray,EFY2017,False,0.6,,,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2011,True,0.636438,32671,51333.89,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2012,True,0.67583,35560,52617.23,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2013,True,0.690456,37238,53932.67,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2014,True,0.819723,45315,55280.98,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2015,True,0.845507,47909,56663.01,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2016,False,0.981194,27365,58079.58,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Afar,EFY2017,False,1,58079.58156,58079.58156,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2011,True,0.589445,387387,657205.5,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2012,True,0.621474,418647,673635.64,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2013,True,0.644295,444871,690476.53,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2014,True,0.755809,534915,707738.44,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2015,True,0.818934,594081,725431.9,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2016,False,0.919507,332485,743567.7,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Amhara,EFY2017,False,0.96,713824.994260224,743567.7023544001,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2011,True,0.682367,828198,1213712.98,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2012,True,0.761156,946921,1244055.8,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2013,True,0.694444,885525,1275157.2,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2014,True,0.85576,1118510,1307036.13,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2015,True,0.941307,1261080,1339712.03,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2016,False,0.981001,645067,1373204.83,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,EFY2017,False,1,1373204.8323324,1373204.8323324,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2011,True,0.610908,110286,180527.55,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2012,True,0.662922,122668,185040.74,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2013,True,0.608395,115392,189666.76,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2014,True,0.732022,142311,194408.43,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2015,True,0.780476,155524,199268.64,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2016,False,0.804142,78579,204250.35,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Somali,EFY2017,False,0.9,183825.31756284,204250.3528476,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2011,True,0.425197,15015,35313.29,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2012,True,0.493379,17858,36196.12,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2013,True,0.412081,15289,37101.02,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2014,True,0.580061,22059,38028.55,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2015,True,0.646358,25195,38979.26,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2016,False,0.661701,12550,39953.74,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),B/Gumuz,EFY2017,False,0.85,33960.681126955,39953.7425023,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2011,True,0.716321,159929,223264.8,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2012,True,0.785152,179679,228846.42,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2013,True,0.808093,189553,234567.58,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2014,True,0.912218,219326,240431.77,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2015,True,0.962113,237106,246442.56,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2016,False,1.032086,229656,252603.63,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Souther E,EFY2017,False,1,252603.62559721177,252603.62559721177,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2011,True,0.002098,390,186063.47,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2012,True,0.0,0,190715.06,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2013,True,0.019371,3787,195482.93,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2014,True,0.006148,1232,200370.01,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2015,True,0.018011,3699,205379.26,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2016,False,0.0,0,210513.74,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Central E,EFY2017,False,1,210513.73683217165,210513.73683217165,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2011,True,0.652026,89592,137405.27,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2012,True,0.776411,109350,140840.4,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2013,True,0.758446,109490,144361.41,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2014,True,0.907805,134328,147970.45,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2015,True,0.976992,148180,151669.71,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2016,False,1.023712,75891,155461.45,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Sidama,EFY2017,False,1,155461.45202193854,155461.45202193854,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2011,True,0.509047,50693,99584.0,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2012,True,0.581262,59331,102073.6,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2013,True,0.541896,56696,104625.44,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2014,True,0.705279,75635,107241.08,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2015,True,0.769218,84554,109922.11,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2016,False,0.833945,44806,112670.16,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Sout West,EFY2017,False,0.88,99149.73905080455,112670.1580122779,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2011,True,0.705152,9733,13802.64,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2012,True,0.76381,10806,14147.71,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2013,True,0.706741,10249,14501.4,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2014,True,0.843978,12545,14863.94,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2015,True,0.925723,14104,15235.53,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2016,False,0.914221,6727,15616.42,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Gambela,EFY2017,False,0.95,14835.601242,15616.42236,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2011,True,0.760445,5748,7559.03,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2012,True,0.841791,6522,7748.01,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2013,True,0.783075,6219,7941.71,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2014,True,0.916716,7462,8140.25,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2015,True,0.97897,8168,8343.76,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2016,False,1.041483,4260,8552.35,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Harrari,EFY2017,False,1,8552.35368,8552.35368,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2011,True,0.593428,9228,15550.24,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2012,True,0.628251,10014,15939.0,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2013,True,0.621137,10148,16337.47,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2014,True,0.744113,12461,16745.91,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2015,True,0.759275,13033,17164.55,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2016,False,0.836992,6975,17593.67,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Dir Dawa,EFY2017,False,0.88,15482.428265920002,17593.668484,target_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2011,True,1.05,85211,81153.34,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2016,False,1.601272,70538,91817.55,baseline_actual
6,Proportion of surviving infants vaccinated for measles (MCV1),Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
7,Proportion of surviving infants who received MCV2,Tigray,EFY2016,False,,,,baseline_missing_in_source
7,Proportion of surviving infants who received MCV2,Tigray,EFY2017,False,0.51,,,target_actual
7,Proportion of surviving infants who received MCV2,Afar,EFY2011,True,0.319813,16417,51333.89,synthetic_history
7,Proportion of surviving infants who received MCV2,Afar,EFY2012,True,0.377685,19873,52617.23,synthetic_history
7,Proportion of surviving infants who received MCV2,Afar,EFY2013,True,0.351615,18964,53932.67,synthetic_history
7,Proportion of surviving infants who received MCV2,Afar,EFY2014,True,0.471664,26074,55280.98,synthetic_history
7,Proportion of surviving infants who received MCV2,Afar,EFY2015,True,0.47807,27089,56663.01,synthetic_history
7,Proportion of surviving infants who received MCV2,Afar,EFY2016,False,0.51471,14355,58079.58,baseline_actual
7,Proportion of surviving infants who received MCV2,Afar,EFY2017,False,0.57,33105.3614892,58079.58156,target_actual
7,Proportion of surviving infants who received MCV2,Amhara,EFY2011,True,0.573089,376637,657205.5,synthetic_history
7,Proportion of surviving infants who received MCV2,Amhara,EFY2012,True,0.61417,413727,673635.64,synthetic_history
7,Proportion of surviving infants who received MCV2,Amhara,EFY2013,True,0.602552,416048,690476.53,synthetic_history
7,Proportion of surviving infants who received MCV2,Amhara,EFY2014,True,0.717355,507700,707738.44,synthetic_history
7,Proportion of surviving infants who received MCV2,Amhara,EFY2015,True,0.783361,568275,725431.9,synthetic_history
7,Proportion of surviving infants who received MCV2,Amhara,EFY2016,False,0.848311,306741,743567.7,baseline_actual
7,Proportion of surviving infants who received MCV2,Amhara,EFY2017,False,0.9,669210.9321189601,743567.7023544001,target_actual
7,Proportion of surviving infants who received MCV2,Oromia,EFY2011,True,0.585888,711100,1213712.98,synthetic_history
7,Proportion of surviving infants who received MCV2,Oromia,EFY2012,True,0.662646,824369,1244055.8,synthetic_history
7,Proportion of surviving infants who received MCV2,Oromia,EFY2013,True,0.605337,771899,1275157.2,synthetic_history
7,Proportion of surviving infants who received MCV2,Oromia,EFY2014,True,0.769319,1005528,1307036.13,synthetic_history
7,Proportion of surviving infants who received MCV2,Oromia,EFY2015,True,0.829196,1110884,1339712.03,synthetic_history
7,Proportion of surviving infants who received MCV2,Oromia,EFY2016,False,0.865764,569292,1373204.83,baseline_actual
7,Proportion of surviving infants who received MCV2,Oromia,EFY2017,False,0.92,1263348.445745808,1373204.8323324,target_actual
7,Proportion of surviving infants who received MCV2,Somali,EFY2011,True,0.404543,73031,180527.55,synthetic_history
7,Proportion of surviving infants who received MCV2,Somali,EFY2012,True,0.423639,78390,185040.74,synthetic_history
7,Proportion of surviving infants who received MCV2,Somali,EFY2013,True,0.4495,85255,189666.76,synthetic_history
7,Proportion of surviving infants who received MCV2,Somali,EFY2014,True,0.516519,100416,194408.43,synthetic_history
7,Proportion of surviving infants who received MCV2,Somali,EFY2015,True,0.602625,120084,199268.64,synthetic_history
7,Proportion of surviving infants who received MCV2,Somali,EFY2016,False,0.633723,61926,204250.35,baseline_actual
7,Proportion of surviving infants who received MCV2,Somali,EFY2017,False,0.72,147060.254050272,204250.3528476,target_actual
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2011,True,0.35001,12360,35313.29,synthetic_history
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2012,True,0.413316,14960,36196.12,synthetic_history
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2013,True,0.418079,15511,37101.02,synthetic_history
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2014,True,0.472416,17965,38028.55,synthetic_history
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2015,True,0.503313,19619,38979.26,synthetic_history
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2016,False,0.557779,10579,39953.74,baseline_actual
